word,emotion
побрзај,anticipation
боли,anger
боли,fear
боли,sadness
штетен,anger
штетен,disgust
штетен,fear
штетен,sadness
сточарство,trust
колиба,sadness
хидра,fear
хидроцефалус,disgust
хидроцефалус,fear
хидроцефалус,sadness
химна,anticipation
химна,joy
химна,sadness
химна,trust
хипертрофија,disgust
хипертрофија,fear
хипертрофија,surprise
лицемер,disgust
лицемерно,disgust
хипотеза,anticipation
хипотеза,surprise
хистерија,fear
хистерична,anger
хистерична,fear
идиотизам,anger
идиотизам,disgust
идиотизам,sadness
идиот,disgust
идиотски,anger
идиотски,disgust
идолопоклонство,disgust
идолопоклонство,fear
неуки,disgust
нелегално,anger
нелегално,disgust
нелегално,fear
нелегално,sadness
незаконитост,anger
незаконитост,disgust
незаконитост,fear
нелегитимен,anger
нелегитимен,disgust
нелегитимен,fear
нелегитимен,sadness
нелегитимен,surprise
незаконски,anger
незаконски,disgust
незаконски,fear
неписмени,disgust
осветлување,joy
осветлување,surprise
осветлување,trust
илузија,surprise
беспрекорно,joy
беспрекорно,trust
незрело,anticipation
незрелост,anger
незрелост,anticipation
непосредност,surprise
веднаш,anticipation
миеше,anticipation
миеше,fear
миеше,joy
миеше,surprise
миеше,trust
имигрант,fear
неизбежни,anticipation
неизбежни,fear
неморално,anger
неморално,disgust
неморално,fear
неморално,sadness
неморал,anger
неморал,disgust
бесмртност,anticipation
неподвижен,trust
имунизација,trust
пренесат,trust
непристрасен,trust
непристрасност,trust
нетрпелив,anticipation
импич,disgust
импич,fear
беспрекорен,trust
претстојни,anticipation
претстојни,fear
непробоен,trust
непропустлив,anger
непропустлив,fear
имплицираат,anger
неволја,disgust
важност,anticipation
важно,trust
невозможно,sadness
импотенција,anger
импотенција,fear
импотенција,sadness
впечатливо,trust
затворен,anger
затворен,disgust
затворен,fear
затворен,sadness
затвор,disgust
да се подобри,anticipation
да се подобри,joy
да се подобри,trust
подобрување,joy
подобрување,trust
импровизација,surprise
импровизираат,anticipation
импровизираат,surprise
неразумно,sadness
нечисто,disgust
неспособност,sadness
несоодветни,sadness
неприфатливо,anger
неприфатливо,disgust
несоодветно,anger
несоодветно,disgust
несоодветно,sadness
невнимание,anger
инаугуративно,anticipation
инаугурација,anticipation
инаугурација,joy
инаугурација,trust
затворање,anger
затворање,disgust
затворање,fear
во случај,anger
во случај,disgust
во случај,fear
во случај,sadness
запален,anger
запален,fear
запален,surprise
темјан,anger
инцест,anger
инцест,disgust
инцест,fear
инцест,sadness
инцестуозен,disgust
инцидент,surprise
поттикнување,anger
поттикнување,anticipation
поттикнување,fear
наклон,trust
инклузија,trust
приход,anticipation
приход,joy
приход,sadness
приход,trust
некомпатибилни,anger
некомпатибилни,disgust
некомпатибилни,sadness
неспособни,anger
неспособни,sadness
несуштински,sadness
невнимателен,anger
невнимателен,disgust
невнимателен,sadness
инконтиненција,surprise
незгодно,anger
незгодно,disgust
незгодно,sadness
неверодостојни,anger
неверодостојни,disgust
инкриминација,fear
инкриминација,sadness
инкубус,disgust
инкубус,fear
неизлечива,anger
неизлечива,disgust
неизлечива,fear
неизлечива,sadness
упад,fear
неприлична,anger
неприлична,disgust
непристојни,disgust
неоправдано,fear
неизбришливо,trust
обештетување,trust
алинеја,trust
indenture,anger
независност,anticipation
независност,joy
независност,surprise
независност,trust
неуништив,trust
обвинение,fear
рамнодушност,anger
рамнодушност,disgust
рамнодушност,fear
рамнодушност,sadness
сиромашен,sadness
огорчен,anger
индигнација,anger
индигнација,disgust
неделив,trust
индоктринација,anger
индоктринација,fear
неукротим,fear
неефективно,disgust
неефикасност,disgust
неефикасност,sadness
неефикасен,sadness
нервозен,anger
нервозен,disgust
непостојаност,disgust
непостојаност,fear
непостојаност,sadness
нееднаквост,anger
нееднаквост,fear
нееднаквост,sadness
неоправдано,anger
неоправдано,disgust
неоправдано,sadness
необјаснив,surprise
непогрешливост,trust
озлогласен,anger
озлогласен,disgust
озлогласен,fear
бебе,anticipation
бебе,fear
бебе,surprise
инфантицид,anger
инфантицид,anticipation
инфантицид,disgust
инфантицид,fear
инфантицид,sadness
инфантилен,anger
инфантилен,disgust
инфаркт,fear
инфаркт,surprise
зарази,disgust
инфекција,fear
заразен,disgust
заразен,fear
заразен,sadness
инфериорен,sadness
неплодност,sadness
наезда,disgust
наезда,fear
неверник,anger
неверник,disgust
неверник,fear
неверство,anger
неверство,disgust
неверство,fear
неверство,sadness
бесконечност,anticipation
бесконечност,joy
бесконечност,trust
немоќ,fear
инфлација,fear
нанесете,anger
нанесете,fear
нанесете,sadness
нанесување,fear
нанесување,sadness
влијателни,trust
информирај,trust
прекршок,anger
ретко,surprise
наследство,anticipation
наследство,joy
наследство,surprise
инхибираат,anger
инхибираат,disgust
инхибираат,sadness
непријатни,sadness
нечовечно,anger
нечовечно,disgust
нечовечно,fear
нечовечно,sadness
нечовечност,sadness
неповреден,anger
неповреден,sadness
извонредна,trust
беззаконие,disgust
инјекција,fear
повредите,anger
повредите,fear
повредите,sadness
повреден,fear
повреден,sadness
штетни,sadness
повреда,anger
повреда,fear
повреда,sadness
неправда,anger
затвореник,disgust
затвореник,fear
невини,trust
инокулација,anticipation
инокулација,trust
неоперативна,anger
истрага,anticipation
лудо,anger
лудо,fear
лудило,anger
лудило,disgust
лудило,fear
лудило,sadness
несигурен,anger
несигурен,fear
несигурен,sadness
несигурност,fear
неразделен,joy
неразделен,trust
подмолно,anger
подмолно,disgust
подмолно,fear
незначителен,anger
незначителен,sadness
несолвентност,fear
несолвентност,sadness
несолвентност,surprise
несолвентен,fear
несолвентен,sadness
несолвентен,trust
инспирација,anticipation
инспирација,joy
инспирира,anticipation
инспирира,joy
инспирира,trust
инспириран,joy
инспириран,surprise
инспириран,trust
нестабилност,disgust
нестабилност,fear
инсталирај,anticipation
инстинктивно,anger
инстинктивно,disgust
инстинктивно,fear
институт,trust
инструкции,trust
настава,trust
инструкции,anticipation
инструктор,anticipation
инструктор,trust
инсуфициенција,anger
изолација,trust
осигурува,trust
непремостлив,fear
непремостлив,sadness
востание,anger
непроменети,trust
интегритет,trust
интелигенција,fear
интелигенција,joy
интелигенција,trust
интелигентен,trust
намера,trust
наменети,anticipation
интензивно,anger
интензивно,disgust
интензивно,fear
интензивно,joy
интензивно,surprise
интензивно,trust
inter,sadness
интервенира,fear
интервенира,sadness
посредување,trust
заинтересирани,disgust
заинтересирани,sadness
привремено,anticipation
внатрешни работи,disgust
внатрешни работи,trust
интервенција,sadness
бескрајна,anger
бескрајна,anticipation
интервал,anticipation
испитувај,fear
испрашување,fear
прекинеш,anger
прекинеш,surprise
прекината,sadness
интервјуер,fear
цревна,disgust
интимно,anticipation
интимно,joy
интимно,trust
интимно,fear
заплаши,fear
заплашување,anger
заплашување,fear
неподносливо,anger
нетолеранција,anger
нетолеранција,disgust
нетолеранција,fear
нетолерантен,anger
нетолерантен,disgust
нетолерантен,fear
нетолерантен,sadness
затруени,disgust
неподнослива,anger
интрига,anticipation
интрига,fear
интрига,surprise
натрапник,anger
натрапник,fear
натрапник,surprise
наметлива,anger
наметлива,disgust
наметлива,fear
наметлива,surprise
интуиција,trust
интуитивно,anticipation
нападне,anger
нападне,fear
нападне,sadness
нападне,surprise
неважечки,sadness
инвазија,anger
покана,anticipation
покани,anticipation
покани,joy
покани,surprise
покани,trust
поканува,anticipation
поканува,joy
поканува,surprise
поканува,trust
повик,anticipation
повик,trust
повикај,anticipation
инволуција,anger
вклученост,anger
гневен,anger
ирис,fear
железо,trust
ирационален,disgust
ирационален,fear
непомирлив,anger
непомирлив,fear
непомирлив,sadness
непобитен,trust
непоправлив,fear
непоправлив,sadness
раздразливост,anger
нервозни,anger
иритирачки,anger
иритирачки,disgust
иритација,anger
иритација,disgust
иритација,sadness
изолира,sadness
изолиран,fear
изолиран,sadness
изолација,sadness
удар,anger
џекпот,anticipation
џекпот,joy
џекпот,surprise
служител,disgust
jarring,fear
jarring,sadness
жолтица,fear
челусти,fear
љубоморен,anger
љубоморен,disgust
љубомора,anger
љубомора,disgust
љубомора,fear
љубомора,sadness
загрози,anger
опасност,anticipation
непредвидлив,anger
непредвидлив,surprise
Џон,disgust
џокер,joy
џокер,surprise
веселба,surprise
новинарство,trust
патување,anticipation
патување,fear
патување,joy
патувач,trust
весела,trust
весела,surprise
јубилеј,joy
јубилеј,surprise
судење,surprise
судски,anticipation
судски,trust
судството,anticipation
судството,trust
разумно,trust
скок,joy
џунгла,fear
јуриспруденција,sadness
правник,trust
порота,trust
правда,trust
оправдано,trust
одгледувачницата,sadness
керозин,fear
хан,fear
хан,trust
удирање,anger
киднапирање,anger
убиј,fear
убиј,sadness
вид,joy
вид,trust
роднина,anticipation
роднина,joy
роднина,trust
бакнеж,anticipation
бакнеж,joy
бакнеж,surprise
змеј,disgust
маче,joy
маче,trust
knell,fear
knell,sadness
knickers,trust
кудос,joy
етикета,trust
пороѓај,anticipation
пороѓај,joy
пороѓај,surprise
пороѓај,trust
работел,sadness
лавиринт,anticipation
чипка,anger
чипка,fear
чипка,sadness
чипка,trust
заостанува,anger
заостанува,anticipation
заостанува,disgust
заостанува,sadness
јагнешко,joy
јагнешко,trust
жалење,disgust
жалење,fear
жалење,sadness
жалејќи се,sadness
обележје,trust
лизгање на земјиштето,fear
лизгање на земјиштето,sadness
полнење,fear
полнење,sadness
краде,disgust
поголем,disgust
поголем,surprise
поголем,trust
ласер,trust
камшик,anger
камшик,fear
доцна,sadness
латентен,anger
латентен,anticipation
латентен,disgust
латентен,surprise
тоалети,disgust
смешен,disgust
се смее,joy
смеа,anticipation
смеа,joy
смеа,surprise
лансира,anticipation
лауреат,trust
ловорики,joy
лава,anger
лава,fear
тоалетот,disgust
закон,trust
законски,trust
беззаконие,anger
беззаконие,fear
тужба,anger
тужба,disgust
тужба,fear
тужба,sadness
тужба,surprise
адвокат,disgust
лабави,sadness
лаксатив,disgust
лаксатив,fear
лидер,trust
водечки,trust
потпрена,trust
Остави,sadness
Остави,surprise
пијавици,disgust
пијавици,fear
лери,surprise
правен,trust
легализиран,anger
легализиран,fear
легализиран,joy
легализиран,trust
законодавец,trust
законодавна власт,trust
легитимитет,trust
слободно време,anticipation
слободно време,joy
слободно време,surprise
слободно време,trust
лимон,disgust
давателот,trust
лепра,disgust
лепра,fear
лепра,sadness
намалува,anticipation
помалку,disgust
лекција,anticipation
лекција,trust
летаргија,sadness
писмо,anticipation
писмо,trust
леукемија,anger
леукемија,fear
леукемија,sadness
насип,trust
ниво,trust
лажго,disgust
клевета,anger
клевета,trust
ослободи,anger
ослободи,anticipation
ослободи,joy
ослободи,surprise
ослободи,trust
ослободување,anticipation
ослободување,joy
ослободување,surprise
слобода,anticipation
слобода,surprise
лижат,disgust
лага,disgust
лага,sadness
поручник,trust
безживотно,fear
безживотно,sadness
молња,anger
молња,fear
молња,surprise
вкус,joy
вкус,trust
ограничен,anger
ограничен,sadness
линии,fear
се задржува,anticipation
лингвист,trust
Лав,fear
алкохол,anger
алкохол,joy
алкохол,sadness
litigate,anger
litigate,anticipation
litigate,disgust
litigate,fear
litigate,sadness
парничен,anger
парничен,disgust
бледо,anger
бледо,disgust
омразен,anger
омразен,disgust
локализира,anticipation
скакулците,fear
сместување,trust
осамен,sadness
осаменост,fear
осаменост,sadness
осамен,anger
осамен,disgust
осамен,fear
долго,anticipation
копнеж,sadness
Loo,disgust
разбој,anticipation
разбој,fear
loon,disgust
Господарот,disgust
Господарот,trust
изгуби,anger
изгуби,disgust
изгуби,fear
изгуби,sadness
изгуби,surprise
губење,anger
губење,sadness
загуба,anger
загуба,fear
загуба,sadness
изгубени,sadness
лотарија,anticipation
гласност,anger
вулкан,disgust
љубовен,joy
љубовен,trust
прекрасна,anticipation
прекрасна,joy
прекрасна,sadness
прекрасна,surprise
прекрасна,trust
љубовник,anticipation
љубовник,joy
љубовник,trust
пониско,sadness
најниска,sadness
смирено,sadness
лојални,fear
лојални,joy
лојални,surprise
лојални,trust
лојалност,trust
затишје,anticipation
трнлив,disgust
лудак,anger
лудак,disgust
лудак,fear
скок,surprise
луд,disgust
претрупан,anticipation
претрупан,joy
бујна,disgust
бујна,sadness
страст,anticipation
похрабри,disgust
луксузен,joy
луксуз,joy
лажење,anger
лажење,disgust
Линч,anger
Линч,disgust
Линч,fear
Линч,sadness
лира,joy
лирски,joy
жезло,fear
машина,trust
мафија,fear
mage,fear
магнет,disgust
магично,anticipation
магично,joy
магично,surprise
волшебник,surprise
магнет,trust
величественост,anticipation
величественост,joy
величественост,trust
прекрасен,surprise
mail,anticipation
потпора,trust
одржување,trust
величествен,anticipation
величествен,joy
величествен,surprise
величествен,trust
мнозинство,joy
мнозинство,trust
малаксаност,sadness
маларија,disgust
маларија,fear
маларија,sadness
злонамерни,anger
злонамерни,disgust
злонамерни,fear
злонамерни,sadness
злоупотреба на службената должност,disgust
злоба,fear
малигни,anger
малигни,disgust
малигнитет,fear
малигнитет,sadness
малигни,fear
небрежност,anger
управува,trust
управување,trust
мандамус,fear
мандарина,trust
магли,anger
магли,disgust
магли,fear
магли,sadness
манијак,anger
манијак,fear
манифестација,fear
манипулација,anger
манипулација,fear
убиство без насилство,anger
убиство без насилство,disgust
убиство без насилство,fear
убиство без насилство,sadness
убиство без насилство,surprise
ѓубриво,disgust
маргина,sadness
морски,trust
брак,anticipation
брак,joy
брак,trust
срцевина,joy
срцевина,trust
се ожени,anticipation
се ожени,fear
се ожени,joy
се ожени,surprise
се ожени,trust
маршал,trust
боречки,anger
маченик,fear
маченик,sadness
мачеништво,fear
мачеништво,sadness
чудо,surprise
мазохизам,anger
мазохизам,disgust
мазохизам,fear
масажа,joy
ремек дело,joy
мајсторство,anger
мајсторство,joy
мајсторство,trust
сватовник,anticipation
колега,trust
материјалист,disgust
мајчина,anticipation
математички,trust
матрон,trust
мавзолеј,sadness
maxim,trust
бесмислено,sadness
мали сипаници,disgust
мали сипаници,fear
мали сипаници,sadness
мерка,trust
мери,trust
медал,anticipation
медал,joy
медал,surprise
медал,trust
посредува,anticipation
посредува,trust
посредник,anticipation
посредник,trust
медицински,anticipation
медицински,fear
медицински,trust
кротки,sadness
меланхоличен,sadness
меланхолија,sadness
меле,fear
мелодрама,anger
мелодрама,sadness
незаборавно,joy
незаборавно,surprise
незаборавно,trust
споменици,sadness
закана,anger
закана,fear
заканувачки,anger
заканувачки,fear
ментор,trust
платеник,fear
трговец,trust
безмилосно,fear
Спојте,anticipation
заслуги,trust
заслужен,joy
заслужен,trust
веселба,joy
хаос,disgust
гласник,trust
неуредна,disgust
микроскоп,trust
бабица,anticipation
бабица,joy
бабица,trust
моќно,anger
моќно,fear
моќно,joy
моќно,trust
мувла,disgust
воена,fear
милиција,anger
милиција,fear
милиција,sadness
мелница,anticipation
мимикрија,surprise
министерство,joy
министерство,trust
чудо,anticipation
чудо,joy
чудо,trust
чудесен,joy
чудесен,surprise
погрешно однесување,anger
погрешно однесување,disgust
погрешно однесување,surprise
спонтан абортус,fear
спонтан абортус,sadness
заблуда,disgust
несоодветно однесување,disgust
мизерни,anger
мизерни,disgust
мизерни,sadness
очајно,sadness
мизерија,anger
мизерија,disgust
мизерија,fear
мизерија,sadness
заведени,disgust
несреќа,disgust
заблуда,trust
погрешно,disgust
погрешно толкување,sadness
погрешно претставен,anger
проектили,fear
исчезнати,fear
исчезнати,sadness
погрешно прикажување,anger
погрешно прикажување,disgust
погрешно,fear
љубовница,anger
љубовница,disgust
недоразбирање,anger
недоразбирање,sadness
Мите,disgust
стон,fear
ров,trust
моб,anger
моб,fear
мобилен,anticipation
исмејување,disgust
потсмевање,anger
потсмевање,disgust
потсмевање,sadness
модератор,trust
скромни,trust
модифицирај,surprise
малтретирање,fear
малтретирање,sadness
моментум,anticipation
монетарна,anticipation
пари,anger
пари,anticipation
пари,joy
пари,surprise
пари,trust
монах,trust
монохроматски,disgust
моногамија,trust
монсун,sadness
чудовиште,fear
монструозност,anger
монструозност,disgust
монструозност,fear
монструозност,surprise
нерасположено,anger
нерасположено,sadness
приклучоци,trust
морално,anger
морално,trust
морал,trust
морал,anger
морал,anticipation
морал,disgust
морал,joy
морал,surprise
Морбидно,sadness
морбидитет,anger
морбидитет,disgust
морбидитет,fear
морбидитет,sadness
мртовечницата,disgust
мртовечницата,fear
мртовечницата,sadness
уморни,sadness
утро,anticipation
утре,anticipation
смртност,anger
смртност,fear
смртност,sadness
хипотека,fear
ипотекарен кредитор,trust
mortgagor,fear
мотивирање,anticipation
мотивирање,disgust
мотивирање,fear
мотивирање,sadness
мртовечница,fear
мртовечница,sadness
комарец,anger
комарец,disgust
мајка,anticipation
мајка,joy
мајка,sadness
мајка,trust
мајчинство,joy
мајчинство,trust
движење,anticipation
планина,anticipation
тагувај,sadness
тажен,anger
тажен,fear
тажен,sadness
уста,surprise
залак,disgust
млеко,disgust
слуз,disgust
калливи,disgust
муф,anger
муф,disgust
кригла,anger
кригла,fear
кригла,sadness
мазга,anger
мазга,trust
мајка,fear
убиство,surprise
убиец,anger
убиец,disgust
убиец,fear
убиец,sadness
убиствен,anger
убиствен,disgust
убиствен,fear
убиствен,sadness
убиствен,surprise
музика,joy
музика,sadness
музички,anger
музички,anticipation
музички,joy
музички,sadness
музички,surprise
музички,trust
мушкет,fear
небесен,disgust
mutable,anticipation
осакатени,disgust
осакатување,anger
осакатување,disgust
осакатување,fear
осакатување,sadness
бунт,anger
бунт,disgust
бунт,fear
бунт,surprise
муцка,fear
миопија,anger
миопија,sadness
мистериозно,anticipation
мистериозно,fear
мистериозно,surprise
мистерија,anticipation
мистерија,surprise
мистичен,surprise
nab,surprise
безимени,disgust
nap,joy
салфетка,sadness
зародиш,anticipation
гаден,anger
гаден,disgust
гаден,fear
гаден,sadness
нација,trust
гадење,disgust
пловни,anticipation
навигатор,anticipation
навигатор,trust
потреба,sadness
злобни,disgust
злобни,fear
злобни,sadness
злобни,surprise
негација,anger
негативно,sadness
запоставени,anger
запоставени,disgust
запоставени,sadness
преговара,trust
негро,sadness
сосед,anticipation
сосед,trust
соседство,anticipation
непотизам,anger
непотизам,disgust
непотизам,sadness
нервозен,anticipation
нервозен,fear
нервоза,fear
гнездо,trust
ниско,anger
ниско,fear
ниско,sadness
коприва,anger
коприва,disgust
мрежа,anticipation
невралгија,fear
невралгија,sadness
невроза,fear
невроза,sadness
невротичен,disgust
невротичен,fear
неутрален,anticipation
неутрален,trust
неутралност,trust
новодојденец,fear
новодојденец,surprise
никотин,disgust
кошмар,fear
благородништво,anticipation
благородништво,trust
благородна,trust
благородник,trust
бучна,anger
јамка,sadness
нос,disgust
забележително,joy
забележително,trust
нотар,trust
ништожност,sadness
известување,anticipation
озлогласеност,anger
озлогласеност,disgust
озлогласеност,fear
непријатност,anger
поништи,surprise
вкочанетост,sadness
Медицинска сестра,trust
расадник,joy
расадник,trust
негуваат,anger
негуваат,anticipation
негуваат,disgust
негуваат,fear
негуваат,joy
негуваат,trust
хранлива,sadness
оаза,anticipation
оаза,joy
оаза,trust
заклетва,trust
послушност,trust
дебели,disgust
дебелина,disgust
дебелина,sadness
послушај се,fear
послушај се,trust
obi,disgust
obi,fear
obit,sadness
obit,surprise
некролог,sadness
приговор,anger
цел,anticipation
цел,trust
обврзува,trust
обврзувачки,anger
обврзувачки,anticipation
обврзувачки,disgust
обврзувачки,fear
обврзувачки,joy
обврзувачки,surprise
обврзувачки,trust
должник,fear
Бришење,anger
Бришење,fear
Бришење,sadness
избришани,anger
избришани,fear
облитерација,fear
облитерација,sadness
заборавот,anger
заборавот,fear
ништожно,anger
ништожно,disgust
ништожно,sadness
непристојност,anger
непристојност,disgust
пречка,anger
пречка,fear
пречка,sadness
акушер,trust
опструирај,anger
опструирај,fear
опструктивна,anger
може да се добие,joy
повремени,surprise
окултен,disgust
окултен,fear
патник,trust
октопод,disgust
чудак,disgust
чудак,sadness
чудак,surprise
омразен,fear
навреди,anger
навреди,disgust
навреден,anger
навреден,sadness
сторителот,anger
сторителот,disgust
сторителот,fear
сторителот,sadness
прекршок,disgust
прекршок,fear
прекршок,sadness
офанзива,anger
офанзива,disgust
нудејќи,trust
офицер,trust
официјален,trust
офсет,anticipation
ogre,disgust
ogre,fear
миризливи,anticipation
знак,fear
застрашувачки,anticipation
семоќност,fear
сезнајни,trust
во тек,anticipation
почеток,anticipation
истекува,disgust
опера,anger
опера,anticipation
опера,fear
опера,joy
опера,sadness
опера,surprise
опера,trust
операција,fear
операција,trust
оценет,anger
опиум,anger
опиум,disgust
опиум,fear
опиум,sadness
противник,anticipation
противник,disgust
противник,fear
Особено,joy
можност,anticipation
наспроти,anger
наспроти,fear
опозиција,anger
угнетување,anger
угнетување,disgust
угнетување,fear
угнетување,sadness
угнетувачки,anger
угнетувачки,disgust
угнетувачки,fear
угнетувачки,sadness
угнетувач,anger
угнетувач,fear
угнетувач,sadness
оптимизам,anticipation
оптимизам,joy
оптимизам,surprise
оптимизам,trust
оптимист,trust
оракул,anticipation
оракул,trust
orc,anger
orc,disgust
orc,fear
оркестар,anger
оркестар,joy
оркестар,sadness
оркестар,trust
ракоположен,trust
тешко искушение,anger
тешко искушение,surprise
уредба,trust
координација,anticipation
координација,joy
координација,trust
Убиство,fear
орган,anticipation
орган,joy
организација,anticipation
организација,joy
организација,surprise
организација,trust
оргазам,anticipation
оргазам,joy
оригиналност,surprise
сираче,fear
сираче,sadness
православие,trust
исфрли,anger
исфрли,sadness
излив,anger
излив,fear
излив,joy
излив,sadness
излив,surprise
надвор,disgust
надвор,fear
надвор,sadness
негодување,anger
негодување,fear
негодување,surprise
надвор,anticipation
куќа,disgust
outpost,fear
бес,disgust
срамота,surprise
аутсајдер,fear
извонредна,joy
овации,sadness
задоцнета,anticipation
задоцнета,sadness
задоцнета,surprise
преценете,surprise
пресреќен,joy
преоптоварување,sadness
надмоќна,anger
надмоќна,fear
прескапата,anger
прескапата,disgust
прескапата,sadness
отворена,fear
соборување,anticipation
соборување,fear
увертира,anticipation
совладан,sadness
поради тоа,anger
поради тоа,anticipation
поради тоа,disgust
поради тоа,fear
поради тоа,sadness
поради тоа,trust
пакт,trust
лопатка,anticipation
огорчен,fear
огорчен,sadness
болно,anger
болно,disgust
болно,fear
болно,sadness
очигледна,surprise
парализа,disgust
парализа,fear
парализа,sadness
пандемија,fear
пандемија,sadness
паника,fear
падобран,fear
парада,anticipation
парада,fear
парада,joy
парада,surprise
парагон,anticipation
парагон,joy
парагон,trust
парализа,anger
парализа,anticipation
параноја,fear
паразит,disgust
паразит,fear
париетален,trust
парохија,trust
парламент,trust
условна казна,anticipation
папагал,disgust
Причекајте,trust
разделба,sadness
партнерство,trust
патник,anticipation
страст,trust
страстни,anticipation
страстни,joy
страстни,trust
пастор,joy
пастор,trust
тесто,joy
патетично,disgust
патетично,sadness
трпение,anticipation
трпение,trust
трпелив,anticipation
патријархален,trust
патрола,trust
патрон,trust
патронажа,trust
мало,anger
мало,disgust
мало,sadness
пауер,sadness
тротоар,trust
пион,trust
плати,anticipation
плати,joy
плати,trust
созревање,anger
мир,anticipation
мир,joy
мир,trust
мирен,anticipation
мирен,joy
мирен,surprise
мирен,trust
педигре,trust
казнено,fear
казнено,sadness
казна,anger
казна,fear
казна,sadness
покајание,fear
покајание,sadness
пенетрација,anger
пенетрација,fear
казнено-поправниот дом,anger
замислен,sadness
гледаат,trust
perchance,surprise
погибел,anger
погибел,disgust
погибел,fear
погибел,sadness
совршено,anticipation
совршено,joy
совршено,trust
совршенство,anticipation
совршенство,joy
совршенство,surprise
совршенство,trust
peri,surprise
опасен,anticipation
опасен,fear
опасен,sadness
периодичноста,trust
загине,fear
загине,sadness
исчезна,sadness
губење,fear
вероломство,fear
вероломство,surprise
пернициозен,anger
пернициозен,fear
пернициозен,sadness
сторител,anger
сторител,disgust
сторител,fear
сторител,sadness
овековечи,anticipation
вечни времиња,anticipation
вечни времиња,trust
збунетост,sadness
прогон,anger
прогон,disgust
прогон,fear
прогон,sadness
лично,trust
потење,disgust
релевантни,trust
пертурбација,fear
перверзни,anger
перверзни,disgust
перверзни,fear
перверзија,anger
перверзија,disgust
перверзија,sadness
Перверзен,anger
Перверзен,disgust
песимизам,anger
песимизам,fear
песимизам,sadness
песимист,fear
песимист,sadness
штетник,anger
штетник,disgust
штетник,fear
помор,disgust
помор,fear
нафта,disgust
фаланга,fear
фаланга,trust
фантом,fear
филантропски,trust
филантроп,trust
филозоф,trust
флегма,disgust
лажни,anger
лажни,disgust
физичар,trust
спасување,anger
спасување,anticipation
спасување,fear
пикетирање,anger
пикник,anticipation
пикник,joy
пикник,surprise
пикник,trust
живописно,joy
купови,disgust
пилула,trust
грабеж,anger
грабеж,disgust
грабеж,fear
пилот,trust
плима,disgust
бор,sadness
зглоб,fear
побожен,disgust
побожен,sadness
побожен,trust
пик,anger
пират,anger
замка,anger
замка,disgust
замка,fear
замка,sadness
замка,surprise
pith,trust
pivot,trust
плакат,surprise
плагијат,disgust
чума,disgust
чума,fear
чума,sadness
жална,sadness
план,anticipation
планирање,anticipation
планирање,trust
игрива,anger
игрива,joy
игрива,surprise
игрива,trust
игралиште,anticipation
игралиште,joy
игралиште,surprise
игралиште,trust
молба,anticipation
молба,fear
молба,sadness
пријатен,anticipation
пријатен,joy
пријатен,surprise
пријатен,trust
задоволен,joy
пријатно,joy
залог,joy
залог,trust
мака,anticipation
мака,disgust
мака,fear
мака,sadness
опаѓа,fear
дебели,anticipation
грабеж,sadness
грабеж,surprise
се фрлам,fear
пневмонија,fear
ловење,anger
ловење,disgust
ловење,fear
ловење,sadness
отров,anger
отров,disgust
отров,fear
отров,sadness
отруен,anger
отруен,disgust
отруен,fear
отруен,sadness
труење,disgust
отровен,anger
отровен,disgust
отровен,fear
отровен,sadness
ѕиркаат,anticipation
поларитет,surprise
полемична,anger
полемична,disgust
полицијата,fear
полицијата,trust
политика,trust
полио,fear
полио,sadness
политика,anger
анкета,trust
загадување,disgust
полигамијата,disgust
помпезно,disgust
понтиф,trust
поп,surprise
порно,disgust
порнографија,disgust
posse,fear
поседуваат,anticipation
поседуваат,joy
поседуваат,trust
поседува,anger
поседува,disgust
поседува,fear
поседување,anger
поседување,disgust
поседување,fear
постхумно,sadness
одложување,surprise
фунта,anger
сиромаштија,anger
сиромаштија,disgust
сиромаштија,fear
сиромаштија,sadness
pow,anger
моќен,anger
моќен,anticipation
моќен,disgust
моќен,fear
моќен,joy
моќен,trust
немоќен,anger
немоќен,disgust
немоќен,fear
немоќен,sadness
практикуваше,joy
практикуваше,surprise
практикуваше,trust
пракса,anticipation
пофалба,joy
пофалба,trust
пофали,joy
пофалба,anticipation
пофалба,surprise
шега,surprise
молете се,anticipation
молете се,fear
молете се,joy
молете се,surprise
молете се,trust
несигурни,anticipation
несигурни,fear
несигурни,sadness
приоритет,trust
драгоцено,anticipation
драгоцено,joy
драгоцено,surprise
исклучува,anger
претходник,anticipation
ситуација,fear
предвиди,anticipation
наклонетост,anticipation
предиспозиција,anticipation
доминантна,trust
преферираат,trust
бременост,disgust
предрасуда,anger
предрасуди,disgust
предрасуди,fear
предрасуди,anger
прелиминарен,anticipation
прерано,surprise
предумисла,fear
подготовка,anticipation
подготвителна,anticipation
подготви,anticipation
подготвени,anticipation
подготвени,trust
подготвеност,anticipation
преовладување,trust
предуслов,anticipation
прецизност,anticipation
присутен,anticipation
присутен,joy
присутен,surprise
присутен,trust
конзерванс,anticipation
конзерванс,joy
конзерванс,surprise
конзерванс,trust
престиж,joy
престиж,trust
престо,joy
престо,surprise
претпоставка,trust
претенциозно,anger
претенциозно,disgust
преправајќи се,anger
убава,anticipation
убава,trust
преовладува,anticipation
преовладува,joy
преовладува,trust
спречи,fear
превенција,anticipation
плен,fear
измамник,fear
измамник,surprise
гордост,joy
свештеник,trust
свештенството,anticipation
